,Name,Link,Affected Package,Description
154,Reachable Assertion in cairo | CVE-2019-6461 | Snyk,https://www.cve.org/CVERecord?id=CVE-2019-6461,Debian:11,An issue was discovered in cairo 1.16.0. There is an assertion problem in the function _cairo_arc_in_direction in the file cairo-arc.c.
155,Incorrect Authorization in bluez | CVE-2021-3658 | Snyk,https://www.cve.org/CVERecord?id=CVE-2021-3658,Debian:11,"bluetoothd from bluez incorrectly saves adapters' Discoverable status when a device is powered down, and restores it when powered up. If a device is powered down while discoverable, it will be discoverable when powered on again. This could lead to inadvertent exposure of the bluetooth stack to physically nearby attackers."
156,Use After Free in bluez | CVE-2021-43400 | Snyk,https://www.cve.org/CVERecord?id=CVE-2021-43400,Debian:11,An issue was discovered in gatt-database.c in BlueZ 5.61. A use-after-free can occur when a client disconnects during D-Bus processing of a WriteValue call.
157,Resource Exhaustion in bluez | CVE-2021-41229 | Snyk,https://www.cve.org/CVERecord?id=CVE-2021-41229,Debian:11,"BlueZ is a Bluetooth protocol stack for Linux. In affected versions a vulnerability exists in sdp_cstate_alloc_buf which allocates memory which will always be hung in the singly linked list of cstates and will not be freed. This will cause a memory leak over time. The data can be a very large object, which can be caused by an attacker continuously sending sdp packets and this may cause the service of the target device to crash."
158,Out-of-Bounds in bluez | CVE-2022-0204 | Snyk,https://www.cve.org/CVERecord?id=CVE-2022-0204,Debian:11,"A heap overflow vulnerability was found in bluez in versions prior to 5.63. An attacker with local network access could pass specially crafted files causing an application to halt or crash, leading to a denial of service."
159,Incorrect Authorization in bluez | CVE-2020-26559 | Snyk,https://www.cve.org/CVERecord?id=CVE-2020-26559,Debian:11,"Bluetooth Mesh Provisioning in the Bluetooth Mesh profile 1.0 and 1.0.1 may permit a nearby device (participating in the provisioning protocol) to identify the AuthValue used given the Provisioner’s public key, and the confirmation number and nonce provided by the provisioning device. This could permit a device without the AuthValue to complete provisioning without brute-forcing the AuthValue."
160,Incorrect Authorization in bluez | CVE-2020-26557 | Snyk,https://www.cve.org/CVERecord?id=CVE-2020-26557,Debian:11,Mesh Provisioning in the Bluetooth Mesh profile 1.0 and 1.0.1 may permit a nearby device (without possession of the AuthValue used in the provisioning protocol) to determine the AuthValue via a brute-force attack (unless the AuthValue is sufficiently random and changed each time).
161,Incorrect Authorization in bluez | CVE-2020-26560 | Snyk,https://www.cve.org/CVERecord?id=CVE-2020-26560,Debian:11,"Bluetooth Mesh Provisioning in the Bluetooth Mesh profile 1.0 and 1.0.1 may permit a nearby device, reflecting the authentication evidence from a Provisioner, to complete authentication without possessing the AuthValue, and potentially acquire a NetKey and AppKey."
162,CVE-2022-39176 in bluez | CVE-2022-39176 | Snyk,https://www.cve.org/CVERecord?id=CVE-2022-39176,Debian:11,BlueZ before 5.59 allows physically proximate attackers to obtain sensitive information because profiles/audio/avrcp.c does not validate params_len.
163,CVE-2022-39177 in bluez | CVE-2022-39177 | Snyk,https://www.cve.org/CVERecord?id=CVE-2022-39177,Debian:11,BlueZ before 5.59 allows physically proximate attackers to cause a denial of service because malformed and invalid capabilities can be processed in profiles/audio/avdtp.c.
164,Use After Free in bluez | CVE-2016-9798 | Snyk,https://www.cve.org/CVERecord?id=CVE-2016-9798,Debian:11,"In BlueZ 5.42, a use-after-free was identified in ""conf_opt"" function in ""tools/parser/l2cap.c"" source file. This issue can be triggered by processing a corrupted dump file and will result in hcidump crash."
165,Out-of-Bounds in bluez | CVE-2016-9802 | Snyk,https://www.cve.org/CVERecord?id=CVE-2016-9802,Debian:11,"In BlueZ 5.42, a buffer over-read was identified in ""l2cap_packet"" function in ""monitor/packet.c"" source file. This issue can be triggered by processing a corrupted dump file and will result in btmon crash."
166,Out-of-Bounds in bluez | CVE-2016-9804 | Snyk,https://www.cve.org/CVERecord?id=CVE-2016-9804,Debian:11,"In BlueZ 5.42, a buffer overflow was observed in ""commands_dump"" function in ""tools/parser/csr.c"" source file. The issue exists because ""commands"" array is overflowed by supplied parameter due to lack of boundary checks on size of the buffer from frame ""frm->ptr"" parameter. This issue can be triggered by processing a corrupted dump file and will result in hcidump crash."
167,Out-of-Bounds in bluez | CVE-2016-9917 | Snyk,https://www.cve.org/CVERecord?id=CVE-2016-9917,Debian:11,"In BlueZ 5.42, a buffer overflow was observed in ""read_n"" function in ""tools/hcidump.c"" source file. This issue can be triggered by processing a corrupted dump file and will result in hcidump crash."
168,Out-of-Bounds in bluez | CVE-2016-9803 | Snyk,https://www.cve.org/CVERecord?id=CVE-2016-9803,Debian:11,"In BlueZ 5.42, an out-of-bounds read was observed in ""le_meta_ev_dump"" function in ""tools/parser/hci.c"" source file. This issue exists because 'subevent' (which is used to read correct element from 'ev_le_meta_str' array) is overflowed."
169,Out-of-Bounds in bluez | CVE-2016-9799 | Snyk,https://www.cve.org/CVERecord?id=CVE-2016-9799,Debian:11,"In BlueZ 5.42, a buffer overflow was observed in ""pklg_read_hci"" function in ""btsnoop.c"" source file. This issue can be triggered by processing a corrupted dump file and will result in btmon crash."
170,Out-of-Bounds in bluez | CVE-2016-9801 | Snyk,https://www.cve.org/CVERecord?id=CVE-2016-9801,Debian:11,"In BlueZ 5.42, a buffer overflow was observed in ""set_ext_ctrl"" function in ""tools/parser/l2cap.c"" source file when processing corrupted dump file."
171,Out-of-bounds Read in bluez | CVE-2016-9918 | Snyk,https://www.cve.org/CVERecord?id=CVE-2016-9918,Debian:11,"In BlueZ 5.42, an out-of-bounds read was identified in ""packet_hexdump"" function in ""monitor/packet.c"" source file. This issue can be triggered by processing a corrupted dump file and will result in btmon crash."
172,Out-of-Bounds in bluez | CVE-2016-9800 | Snyk,https://www.cve.org/CVERecord?id=CVE-2016-9800,Debian:11,"In BlueZ 5.42, a buffer overflow was observed in ""pin_code_reply_dump"" function in ""tools/parser/hci.c"" source file. The issue exists because ""pin"" array is overflowed by supplied parameter due to lack of boundary checks on size of the buffer from frame ""pin_code_reply_cp *cp"" parameter."
173,Out-of-Bounds in bluez | CVE-2016-9797 | Snyk,https://www.cve.org/CVERecord?id=CVE-2016-9797,Debian:11,"In BlueZ 5.42, a buffer over-read was observed in ""l2cap_dump"" function in ""tools/parser/l2cap.c"" source file. This issue can be triggered by processing a corrupted dump file and will result in hcidump crash."
174,Out-of-bounds Write in binutils | CVE-2020-35448 | Snyk,https://www.cve.org/CVERecord?id=CVE-2020-35448,Debian:11,"An issue was discovered in the Binary File Descriptor (BFD) library (aka libbfd), as distributed in GNU Binutils 2.35.1. A heap-based buffer over-read can occur in bfd_getl_signed_32 in libbfd.c because sh_entsize is not validated in _bfd_elf_slurp_secondary_reloc_section in elf.c."
175,Link Following in binutils | CVE-2021-20197 | Snyk,https://www.cve.org/CVERecord?id=CVE-2021-20197,Debian:11,"There is an open race window when writing output in the following utilities in GNU binutils version 2.35 and earlier:ar, objcopy, strip, ranlib. When these utilities are run as a privileged user (presumably as part of a script updating binaries across different users), an unprivileged user can trick these utilities into getting ownership of arbitrary files through a symlink."
176,Out-of-Bounds in binutils | CVE-2021-20284 | Snyk,https://www.cve.org/CVERecord?id=CVE-2021-20284,Debian:11,"A flaw was found in GNU Binutils 2.35.1, where there is a heap-based buffer overflow in _bfd_elf_slurp_secondary_reloc_section in elf.c due to the number of symbols not calculated correctly. The highest threat from this vulnerability is to system availability."
177,Improper Input Validation in binutils | CVE-2021-3487 | Snyk,https://www.cve.org/CVERecord?id=CVE-2021-3487,Debian:11,"There's a flaw in the BFD library of binutils in versions before 2.36. An attacker who supplies a crafted file to an application linked with BFD, and using the DWARF functionality, could cause an impact to system availability by way of excessive memory consumption."
178,Uncontrolled Recursion in binutils | CVE-2021-3530 | Snyk,https://www.cve.org/CVERecord?id=CVE-2021-3530,Debian:11,"A flaw was discovered in GNU libiberty within demangle_path() in rust-demangle.c, as distributed in GNU Binutils version 2.36. A crafted symbol can cause stack memory to be exhausted leading to a crash."
179,Out-of-Bounds in binutils | CVE-2021-3549 | Snyk,https://www.cve.org/CVERecord?id=CVE-2021-3549,Debian:11,An out of bounds flaw was found in GNU binutils objdump utility version 2.36. An attacker could use this flaw and pass a large section to avr_elf32_load_records_from_section() probably resulting in a crash or in some cases memory corruption. The highest threat from this vulnerability is to integrity as well as system availability.
180,Out-of-bounds Write in binutils | CVE-2021-45078 | Snyk,https://www.cve.org/CVERecord?id=CVE-2021-45078,Debian:11,"stab_xcoff_builtin_type in stabs.c in GNU Binutils through 2.37 allows attackers to cause a denial of service (heap-based buffer overflow) or possibly have unspecified other impact, as demonstrated by an out-of-bounds write. NOTE: this issue exists because of an incorrect fix for CVE-2018-12699."
181,Uncontrolled Recursion in binutils | CVE-2021-46195 | Snyk,https://www.cve.org/CVERecord?id=CVE-2021-46195,Debian:11,GCC v12.0 was discovered to contain an uncontrolled recursion via the component libiberty/rust-demangle.c. This vulnerability allows attackers to cause a Denial of Service (DoS) by consuming excessive CPU and memory resources.
182,Out-of-bounds Write in binutils | CVE-2022-38533 | Snyk,https://www.cve.org/CVERecord?id=CVE-2022-38533,Debian:11,"In GNU Binutils before 2.40, there is a heap-buffer-overflow in the error function bfd_getl32 when called from the strip_main function in strip-new via a crafted file."
183,Out-of-Bounds in binutils | CVE-2021-3826 | Snyk,https://www.cve.org/CVERecord?id=CVE-2021-3826,Debian:11,Heap/stack buffer overflow in the dlang_lname function in d-demangle.c in libiberty allows attackers to potentially cause a denial of service (segmentation fault and crash) via a crafted mangled symbol.
184,NULL Pointer Dereference in binutils | CVE-2022-4285 | Snyk,https://www.cve.org/CVERecord?id=CVE-2022-4285,Debian:11,An illegal memory access flaw was found in the binutils package. Parsing an ELF file containing corrupt symbol version information may result in a denial of service. This issue is the result of an incomplete fix for CVE-2020-16599.
185,Allocation of Resources Without Limits or Throttling in binutils | CVE-2018-12934 | Snyk,https://www.cve.org/CVERecord?id=CVE-2018-12934,Debian:11,"remember_Ktype in cplus-dem.c in GNU libiberty, as distributed in GNU Binutils 2.30, allows attackers to trigger excessive memory consumption (aka OOM). This can occur during execution of cxxfilt."
186,Uncontrolled Recursion in binutils | CVE-2018-9996 | Snyk,https://www.cve.org/CVERecord?id=CVE-2018-9996,Debian:11,"An issue was discovered in cplus-dem.c in GNU libiberty, as distributed in GNU Binutils 2.30. Stack Exhaustion occurs in the C++ demangling functions provided by libiberty, and there are recursive stack frames: demangle_template_value_parm, demangle_integral_value, and demangle_expression."
187,Allocation of Resources Without Limits or Throttling in binutils | CVE-2017-13716 | Snyk,https://www.cve.org/CVERecord?id=CVE-2017-13716,Debian:11,"The C++ symbol demangler routine in cplus-dem.c in libiberty, as distributed in GNU Binutils 2.29, allows remote attackers to cause a denial of service (excessive memory allocation and application crash) via a crafted file, as demonstrated by a call from the Binary File Descriptor (BFD) library (aka libbfd)."
188,Use After Free in binutils | CVE-2018-20623 | Snyk,https://www.cve.org/CVERecord?id=CVE-2018-20623,Debian:11,"In GNU Binutils 2.31.1, there is a use-after-free in the error function in elfcomm.c when called from the process_archive function in readelf.c via a crafted ELF file."
189,Out-of-bounds Read in binutils | CVE-2018-20712 | Snyk,https://www.cve.org/CVERecord?id=CVE-2018-20712,Debian:11,"A heap-based buffer over-read exists in the function d_expression_1 in cp-demangle.c in GNU libiberty, as distributed in GNU Binutils 2.31.1. A crafted input can cause segmentation faults, leading to denial-of-service, as demonstrated by c++filt."
190,Out-of-bounds Write in binutils | CVE-2018-20673 | Snyk,https://www.cve.org/CVERecord?id=CVE-2018-20673,Debian:11,"The demangle_template function in cplus-dem.c in GNU libiberty, as distributed in GNU Binutils 2.31.1, contains an integer overflow vulnerability (for ""Create an array for saving the template argument values"") that can trigger a heap-based buffer overflow, as demonstrated by nm."
191,Improper Input Validation in binutils | CVE-2019-1010204 | Snyk,https://www.cve.org/CVERecord?id=CVE-2019-1010204,Debian:11,"GNU binutils gold gold v1.11-v1.16 (GNU binutils v2.21-v2.31.1) is affected by: Improper Input Validation, Signed/Unsigned Comparison, Out-of-bounds Read. The impact is: Denial of service. The component is: gold/fileread.cc:497, elfcpp/elfcpp_file.h:644. The attack vector is: An ELF file with an invalid e_shoff header field must be opened."
192,Integer Overflow or Wraparound in binutils | CVE-2018-18483 | Snyk,https://www.cve.org/CVERecord?id=CVE-2018-18483,Debian:11,"The get_count function in cplus-dem.c in GNU libiberty, as distributed in GNU Binutils 2.31, allows remote attackers to cause a denial of service (malloc called with the result of an integer-overflowing calculation) or possibly have unspecified other impact via a crafted string, as demonstrated by c++filt."
193,Out-of-bounds Write in bash | CVE-2022-3715 | Snyk,https://www.cve.org/CVERecord?id=CVE-2022-3715,Debian:11,"A flaw was found in the bash package, where a heap-buffer overflow can occur in valid parameter_transform. This issue may lead to memory problems."
194,Improper Verification of Cryptographic Signature in apt | CVE-2011-3374 | Snyk,https://www.cve.org/CVERecord?id=CVE-2011-3374,Debian:11,"It was found that apt-key in apt, all versions, do not correctly validate gpg keys with the master keyring, leading to a potential man-in-the-middle attack."
195,NULL Pointer Dereference in aom | CVE-2020-36130 | Snyk,https://www.cve.org/CVERecord?id=CVE-2020-36130,Debian:11,AOM v2.0.1 was discovered to contain a NULL pointer dereference via the component av1/av1_dx_iface.c.
196,Buffer Overflow in aom | CVE-2020-36133 | Snyk,https://www.cve.org/CVERecord?id=CVE-2020-36133,Debian:11,AOM v2.0.1 was discovered to contain a global buffer overflow via the component av1/encoder/partition_search.h.
197,NULL Pointer Dereference in aom | CVE-2020-36135 | Snyk,https://www.cve.org/CVERecord?id=CVE-2020-36135,Debian:11,AOM v2.0.1 was discovered to contain a NULL pointer dereference via the component rate_hist.c.
198,Out-of-bounds Write in aom | CVE-2020-36131 | Snyk,https://www.cve.org/CVERecord?id=CVE-2020-36131,Debian:11,AOM v2.0.1 was discovered to contain a stack buffer overflow via the component stats/rate_hist.c.
199,Out-of-bounds Write in tiff | CVE-2022-3626 | Snyk,https://www.cve.org/CVERecord?id=CVE-2022-3626,Debian:11,"LibTIFF 4.4.0 has an out-of-bounds write in _TIFFmemset in libtiff/tif_unix.c:340 when called from processCropSelections, tools/tiffcrop.c:7619, allowing attackers to cause a denial-of-service via a crafted tiff file. For users that compile libtiff from sources, the fix is available with commit 236b7191."
200,Out-of-bounds Write in tiff | CVE-2022-3597 | Snyk,https://www.cve.org/CVERecord?id=CVE-2022-3597,Debian:11,"LibTIFF 4.4.0 has an out-of-bounds write in _TIFFmemcpy in libtiff/tif_unix.c:346 when called from extractImageSection, tools/tiffcrop.c:6826, allowing attackers to cause a denial-of-service via a crafted tiff file. For users that compile libtiff from sources, the fix is available with commit 236b7191."
201,Out-of-bounds Write in tiff | CVE-2022-3627 | Snyk,https://www.cve.org/CVERecord?id=CVE-2022-3627,Debian:11,"LibTIFF 4.4.0 has an out-of-bounds write in _TIFFmemcpy in libtiff/tif_unix.c:346 when called from extractImageSection, tools/tiffcrop.c:6860, allowing attackers to cause a denial-of-service via a crafted tiff file. For users that compile libtiff from sources, the fix is available with commit 236b7191."
202,Out-of-bounds Write in tiff | CVE-2022-3598 | Snyk,https://www.cve.org/CVERecord?id=CVE-2022-3598,Debian:11,"LibTIFF 4.4.0 has an out-of-bounds write in extractContigSamplesShifted24bits in tools/tiffcrop.c:3604, allowing attackers to cause a denial-of-service via a crafted tiff file. For users that compile libtiff from sources, the fix is available with commit cfbb883b."
203,Out-of-bounds Write in tiff | CVE-2022-3570 | Snyk,https://www.cve.org/CVERecord?id=CVE-2022-3570,Debian:11,"Multiple heap buffer overflows in tiffcrop.c utility in libtiff library Version 4.4.0 allows attacker to trigger unsafe or out of bounds memory access via crafted TIFF image file which could result into application crash, potential information disclosure or any other context-dependent impact"
204,Out-of-bounds Read in tiff | CVE-2022-3599 | Snyk,https://www.cve.org/CVERecord?id=CVE-2022-3599,Debian:11,"LibTIFF 4.4.0 has an out-of-bounds read in writeSingleSection in tools/tiffcrop.c:7345, allowing attackers to cause a denial-of-service via a crafted tiff file. For users that compile libtiff from sources, the fix is available with commit e8131125."
205,Out-of-bounds Write in libde265 | CVE-2022-43244 | Snyk,https://www.cve.org/CVERecord?id=CVE-2022-43244,Debian:11,Libde265 v1.0.8 was discovered to contain a heap-buffer-overflow vulnerability via put_qpel_fallback<unsigned short> in fallback-motion.cc. This vulnerability allows attackers to cause a Denial of Service (DoS) via a crafted video file.
206,CVE-2022-43245 in libde265 | CVE-2022-43245 | Snyk,https://www.cve.org/CVERecord?id=CVE-2022-43245,Debian:11,Libde265 v1.0.8 was discovered to contain a segmentation violation via apply_sao_internal<unsigned short> in sao.cc. This vulnerability allows attackers to cause a Denial of Service (DoS) via a crafted video file.
207,Out-of-bounds Write in libde265 | CVE-2022-43237 | Snyk,https://www.cve.org/CVERecord?id=CVE-2022-43237,Debian:11,Libde265 v1.0.8 was discovered to contain a stack-buffer-overflow vulnerability via void put_epel_hv_fallback<unsigned short> in fallback-motion.cc. This vulnerability allows attackers to cause a Denial of Service (DoS) via a crafted video file.
208,Out-of-bounds Write in libde265 | CVE-2022-43252 | Snyk,https://www.cve.org/CVERecord?id=CVE-2022-43252,Debian:11,Libde265 v1.0.8 was discovered to contain a heap-buffer-overflow vulnerability via put_epel_16_fallback in fallback-motion.cc. This vulnerability allows attackers to cause a Denial of Service (DoS) via a crafted video file.
209,Out-of-bounds Write in libde265 | CVE-2022-43241 | Snyk,https://www.cve.org/CVERecord?id=CVE-2022-43241,Debian:11,Libde265 v1.0.8 was discovered to contain an unknown crash via ff_hevc_put_hevc_qpel_v_3_8_sse in sse-motion.cc. This vulnerability allows attackers to cause a Denial of Service (DoS) via a crafted video file.
210,Out-of-bounds Write in libde265 | CVE-2022-43253 | Snyk,https://www.cve.org/CVERecord?id=CVE-2022-43253,Debian:11,Libde265 v1.0.8 was discovered to contain a heap-buffer-overflow vulnerability via put_unweighted_pred_16_fallback in fallback-motion.cc. This vulnerability allows attackers to cause a Denial of Service (DoS) via a crafted video file.
211,Out-of-bounds Write in libde265 | CVE-2022-43240 | Snyk,https://www.cve.org/CVERecord?id=CVE-2022-43240,Debian:11,Libde265 v1.0.8 was discovered to contain a heap-buffer-overflow vulnerability via ff_hevc_put_hevc_qpel_h_2_v_1_sse in sse-motion.cc. This vulnerability allows attackers to cause a Denial of Service (DoS) via a crafted video file.
212,Out-of-bounds Write in libde265 | CVE-2022-43236 | Snyk,https://www.cve.org/CVERecord?id=CVE-2022-43236,Debian:11,Libde265 v1.0.8 was discovered to contain a stack-buffer-overflow vulnerability via put_qpel_fallback<unsigned short> in fallback-motion.cc. This vulnerability allows attackers to cause a Denial of Service (DoS) via a crafted video file.
213,Out-of-bounds Write in libde265 | CVE-2022-43243 | Snyk,https://www.cve.org/CVERecord?id=CVE-2022-43243,Debian:11,Libde265 v1.0.8 was discovered to contain a heap-buffer-overflow vulnerability via ff_hevc_put_weighted_pred_avg_8_sse in sse-motion.cc. This vulnerability allows attackers to cause a Denial of Service (DoS) via a crafted video file.
214,Out-of-bounds Write in libde265 | CVE-2022-43239 | Snyk,https://www.cve.org/CVERecord?id=CVE-2022-43239,Debian:11,Libde265 v1.0.8 was discovered to contain a heap-buffer-overflow vulnerability via mc_chroma<unsigned short> in motion.cc. This vulnerability allows attackers to cause a Denial of Service (DoS) via a crafted video file.
215,Out-of-bounds Write in libde265 | CVE-2022-43249 | Snyk,https://www.cve.org/CVERecord?id=CVE-2022-43249,Debian:11,Libde265 v1.0.8 was discovered to contain a heap-buffer-overflow vulnerability via put_epel_hv_fallback<unsigned short> in fallback-motion.cc. This vulnerability allows attackers to cause a Denial of Service (DoS) via a crafted video file.
216,Out-of-bounds Write in libde265 | CVE-2022-43242 | Snyk,https://www.cve.org/CVERecord?id=CVE-2022-43242,Debian:11,Libde265 v1.0.8 was discovered to contain a heap-buffer-overflow vulnerability via mc_luma<unsigned char> in motion.cc. This vulnerability allows attackers to cause a Denial of Service (DoS) via a crafted video file.
217,Out-of-bounds Write in libde265 | CVE-2022-43250 | Snyk,https://www.cve.org/CVERecord?id=CVE-2022-43250,Debian:11,Libde265 v1.0.8 was discovered to contain a heap-buffer-overflow vulnerability via put_qpel_0_0_fallback_16 in fallback-motion.cc. This vulnerability allows attackers to cause a Denial of Service (DoS) via a crafted video file.
218,CVE-2022-43238 in libde265 | CVE-2022-43238 | Snyk,https://www.cve.org/CVERecord?id=CVE-2022-43238,Debian:11,Libde265 v1.0.8 was discovered to contain an unknown crash via ff_hevc_put_hevc_qpel_h_3_v_3_sse in sse-motion.cc. This vulnerability allows attackers to cause a Denial of Service (DoS) via a crafted video file.
219,Out-of-bounds Write in libde265 | CVE-2022-43235 | Snyk,https://www.cve.org/CVERecord?id=CVE-2022-43235,Debian:11,Libde265 v1.0.8 was discovered to contain a heap-buffer-overflow vulnerability via ff_hevc_put_hevc_epel_pixels_8_sse in sse-motion.cc. This vulnerability allows attackers to cause a Denial of Service (DoS) via a crafted video file.
220,Out-of-bounds Write in libde265 | CVE-2022-43248 | Snyk,https://www.cve.org/CVERecord?id=CVE-2022-43248,Debian:11,Libde265 v1.0.8 was discovered to contain a heap-buffer-overflow vulnerability via put_weighted_pred_avg_16_fallback in fallback-motion.cc. This vulnerability allows attackers to cause a Denial of Service (DoS) via a crafted video file.
221,SQL Injection in mariadb-10.5 | CVE-2022-27385 | Snyk,https://www.cve.org/CVERecord?id=CVE-2022-27385,Debian:11,An issue in the component Used_tables_and_const_cache::used_tables_and_const_cache_join of MariaDB Server v10.7 and below was discovered to allow attackers to cause a Denial of Service (DoS) via specially crafted SQL statements.
222,Cleartext Transmission of Sensitive Information in curl | CVE-2022-42916 | Snyk,https://www.cve.org/CVERecord?id=CVE-2022-42916,Debian:11,"In curl before 7.86.0, the HSTS check could be bypassed to trick it into staying with HTTP. Using its HSTS support, curl can be instructed to use HTTPS directly (instead of using an insecure cleartext HTTP step) even when HTTP is provided in the URL. This mechanism could be bypassed if the host name in the given URL uses IDN characters that get replaced with ASCII counterparts as part of the IDN conversion, e.g., using the character UTF-8 U+3002 (IDEOGRAPHIC FULL STOP) instead of the common ASCII full stop of U+002E (.). The earliest affected version is 7.77.0 2021-05-26."
223,Out-of-bounds Write in aom | CVE-2020-0478 | Snyk,https://www.cve.org/CVERecord?id=CVE-2020-0478,Debian:11,"In extend_frame_lowbd of restoration.c, there is a possible out of bounds write due to a missing bounds check. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is needed for exploitation.Product: AndroidVersions: Android-11Android ID: A-150780418"
224,Numeric Errors in tiff | CVE-2022-3970 | Snyk,https://www.cve.org/CVERecord?id=CVE-2022-3970,Debian:11,A vulnerability was found in LibTIFF. It has been classified as critical. This affects the function TIFFReadRGBATileExt of the file libtiff/tif_getimage.c. The manipulation leads to integer overflow. It is possible to initiate the attack remotely. The exploit has been disclosed to the public and may be used. The name of the patch is 227500897dfb07fb7d27f7aa570050e62617e3be. It is recommended to apply a patch to fix this issue. The identifier VDB-213549 was assigned to this vulnerability.
225,Exposure of Resource to Wrong Sphere in curl | CVE-2022-32221 | Snyk,https://www.cve.org/CVERecord?id=CVE-2022-32221,Debian:11,"When doing HTTP(S) transfers, libcurl might erroneously use the read callback (CURLOPT_READFUNCTION) to ask for data to send, even when the CURLOPT_POSTFIELDS option has been set, if the same handle previously was used to issue a PUT request which used that callback. This flaw may surprise the application and cause it to misbehave and either send off the wrong data or use memory after free or similar in the subsequent POST request. The problem exists in the logic for a reused handle when it is changed from a PUT to a POST."
226,Release of Invalid Pointer or Reference in aom | CVE-2021-30473 | Snyk,https://www.cve.org/CVERecord?id=CVE-2021-30473,Debian:11,aom_image.c in libaom in AOMedia before 2021-04-07 frees memory that is not located on the heap.
227,Use After Free in aom | CVE-2021-30474 | Snyk,https://www.cve.org/CVERecord?id=CVE-2021-30474,Debian:11,aom_dsp/grain_table.c in libaom in AOMedia before 2021-03-30 has a use-after-free.
228,Buffer Overflow in aom | CVE-2021-30475 | Snyk,https://www.cve.org/CVERecord?id=CVE-2021-30475,Debian:11,aom_dsp/noise_model.c in libaom in AOMedia before 2021-03-24 has a buffer overflow.
